station_name,show_type,show_kind_name,show_description,show_id,show_title,show_date,show_since,show_till,relation_type,show_duration_minutes,moderators
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615755,Zprávy,2023-04-02,08:15:00,08:15:47,premiéra,1,
Radiožurnál,MORNING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615757,Zprávy,2023-04-02,08:30:00,08:31:50,premiéra,2,
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615760,Zprávy,2023-04-02,08:45:00,08:45:42,premiéra,1,
Radiožurnál,MORNING,Zpravodajství,,18615762,Ranní interview,2023-04-02,08:50:51,08:59:04,premiéra,9,
Radiožurnál,MORNING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615763,Zprávy,2023-04-02,09:00:00,09:04:14,premiéra,5,
Radiožurnál,MORNING,"Magazín zprav., publicistiky a hudby",Nejlepší reportáže zahraničních zpravodajů a reportérů Radiožurnálu.,18615766,Zápisník zahraničních zpravodajů,2023-04-02,09:05:47,10:00:00,premiéra,55,
Radiožurnál,MORNING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615767,Zprávy,2023-04-02,09:30:00,09:31:52,premiéra,2,
Radiožurnál,NOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615770,Zprávy,2023-04-02,10:00:00,10:04:41,premiéra,5,
Radiožurnál,NOON,"Magazín zprav., publicistiky a hudby","Hostem je Olga Trčková, galeristka a investiční expertka pro současné umění. Moderuje Patricie Strouhalová.",18615773,Host Radiožurnálu,2023-04-02,10:06:04,11:00:00,premiéra,54,Patricie Strouhalová
Radiožurnál,NOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615774,Zprávy,2023-04-02,10:30:00,10:31:36,premiéra,2,
Radiožurnál,NOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615777,Zprávy,2023-04-02,11:00:00,11:04:44,premiéra,5,
Radiožurnál,NOON,"Magazín zprav., publicistiky a hudby","Aktuální reportáže, nejrychlejší zpravodajství a informace pro spotřebitele. Moderuje Patricie Strouhalová.",18615780,Víkendový Radiožurnál,2023-04-02,11:06:02,12:00:00,premiéra,54,Patricie Strouhalová
Radiožurnál,NOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615781,Zprávy,2023-04-02,11:30:00,11:32:03,premiéra,3,
Radiožurnál,AFTERNOON,Zpravodajství,"Zpravodajský souhrn. Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615784,Hlavní zprávy,2023-04-02,12:00:00,12:08:10,premiéra,9,
Radiožurnál,AFTERNOON,Zpravodajství,"O všem, co se právě děje",18615787,Hlavní zprávy - rozhovory a komentáře,2023-04-02,12:09:18,12:30:00,premiéra,21,
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615788,Zprávy,2023-04-02,12:30:00,12:31:59,premiéra,2,
Radiožurnál,AFTERNOON,"Magazín zprav., publicistiky a hudby","Aktuální reportáže, nejrychlejší zpravodajství a informace pro spotřebitele. Moderuje Patricie Strouhalová.",18615791,Víkendový Radiožurnál,2023-04-02,12:33:56,13:00:00,premiéra,27,Patricie Strouhalová
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615792,Zprávy,2023-04-02,13:00:00,13:04:25,premiéra,5,
Radiožurnál,AFTERNOON,"Magazín zprav., publicistiky a hudby","Aktuální reportáže, nejrychlejší zpravodajství a informace pro spotřebitele. Moderuje Patricie Strouhalová.",18615795,Víkendový Radiožurnál,2023-04-02,13:06:04,14:00:00,premiéra,54,Patricie Strouhalová
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615796,Zprávy,2023-04-02,13:30:00,13:31:57,premiéra,2,
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615799,Zprávy,2023-04-02,14:00:00,14:04:33,premiéra,5,
Radiožurnál,AFTERNOON,"Magazín zprav., publicistiky a hudby","Aktuální reportáže, nejrychlejší zpravodajství a informace pro spotřebitele. Moderuje Patricie Strouhalová.",18615802,Víkendový Radiožurnál,2023-04-02,14:05:45,15:00:00,premiéra,55,Patricie Strouhalová
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615803,Zprávy,2023-04-02,14:30:00,14:31:55,premiéra,2,
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615806,Zprávy,2023-04-02,15:00:00,15:04:43,premiéra,5,
Radiožurnál,AFTERNOON,"Magazín zprav., publicistiky a hudby","Aktuální reportáže, nejrychlejší zpravodajství a informace pro spotřebitele. Moderuje Patricie Strouhalová.",18615809,Víkendový Radiožurnál,2023-04-02,15:06:03,16:00:00,premiéra,54,Patricie Strouhalová
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615810,Zprávy,2023-04-02,15:30:00,15:31:38,premiéra,2,
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615813,Zprávy,2023-04-02,16:00:00,16:04:26,premiéra,5,
Radiožurnál,AFTERNOON,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Michaela van Erne.,18615816,Víkendový Radiožurnál,2023-04-02,16:05:57,17:00:00,premiéra,55,Michaela van Erne
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615817,Zprávy,2023-04-02,16:30:00,16:31:54,premiéra,2,
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615820,Zprávy,2023-04-02,17:00:00,17:04:41,premiéra,5,
Radiožurnál,AFTERNOON,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Michaela van Erne.,18615823,Víkendový Radiožurnál,2023-04-02,17:06:14,18:00:00,premiéra,54,Michaela van Erne
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615824,Zprávy,2023-04-02,17:30:00,17:32:07,premiéra,3,
Radiožurnál,EVENING,Zpravodajství,"Zpravodajský souhrn nejdůležitějších událostí dne. Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615827,Hlavní zprávy,2023-04-02,18:00:00,18:08:42,premiéra,9,
Radiožurnál,EVENING,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Michaela van Erne.,18615830,Víkendový Radiožurnál,2023-04-02,18:10:03,19:00:00,premiéra,50,Michaela van Erne
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615831,Zprávy,2023-04-02,18:30:00,18:32:26,premiéra,3,
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615834,Zprávy,2023-04-02,19:00:00,19:04:43,premiéra,5,
Radiožurnál,EVENING,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Michaela van Erne.,18615837,Víkendový Radiožurnál,2023-04-02,19:05:52,20:00:00,premiéra,55,Michaela van Erne
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615838,Zprávy,2023-04-02,19:30:00,19:32:04,premiéra,3,
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615841,Zprávy,2023-04-02,20:00:00,20:03:59,premiéra,4,
Radiožurnál,EVENING,Publicistika,,18615844,Stretnutie,2023-04-02,20:05:26,20:30:00,premiéra,25,
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615845,Zprávy,2023-04-02,20:30:00,20:32:27,premiéra,3,
Radiožurnál,EVENING,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Michaela van Erne.,18615848,Víkendový Radiožurnál,2023-04-02,20:34:01,21:00:00,premiéra,26,Michaela van Erne
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615849,Zprávy,2023-04-02,21:00:00,21:03:59,premiéra,4,
Radiožurnál,EVENING,Zpravodajství,,18615852,Sportžurnál,2023-04-02,21:05:40,21:30:00,premiéra,25,
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615853,Zprávy,2023-04-02,21:30:00,21:32:31,premiéra,3,
Radiožurnál,EVENING,Zpravodajství,,18648371,Sportžurnál,2023-04-02,21:33:56,21:59:23,premiéra,26,
Radiožurnál,EVENING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615856,Zprávy,2023-04-02,21:59:57,22:04:33,premiéra,5,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Michaela van Erne.,18615859,Víkendový Radiožurnál,2023-04-02,22:06:06,23:00:00,premiéra,54,Michaela van Erne
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615860,Zprávy,2023-04-02,22:30:00,22:31:55,premiéra,2,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615863,Zprávy,2023-04-02,23:00:00,23:04:51,premiéra,5,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby","Hostem je Olga Trčková, galeristka a investiční expertka pro současné umění. Moderuje Patricie Strouhalová. (repríza)",18615866,Večerní Host Radiožurnálu,2023-04-02,23:06:09,00:00:00,premiéra,-1386,Patricie Strouhalová
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18615867,Zprávy,2023-04-02,23:30:00,23:32:02,premiéra,3,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638245,Zprávy,2023-04-03,00:00:00,00:09:00,premiéra,9,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Jiří Štefl.,18638248,Noční Radiožurnál,2023-04-03,00:10:00,01:00:00,premiéra,50,Jiří Štefl
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638249,Zprávy,2023-04-03,00:30:00,00:32:00,premiéra,2,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638252,Zprávy,2023-04-03,01:00:00,01:04:00,premiéra,4,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Jiří Štefl.,18638255,Noční Radiožurnál,2023-04-03,01:05:00,02:00:00,premiéra,55,Jiří Štefl
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638256,Zprávy,2023-04-03,01:30:00,01:32:00,premiéra,2,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638259,Zprávy,2023-04-03,02:00:00,02:04:00,premiéra,4,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Jiří Štefl.,18638262,Noční Radiožurnál,2023-04-03,02:05:00,03:00:00,premiéra,55,Jiří Štefl
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638263,Zprávy,2023-04-03,02:30:00,02:32:00,premiéra,2,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638266,Zprávy,2023-04-03,03:00:00,03:04:00,premiéra,4,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Jiří Štefl.,18638269,Noční Radiožurnál,2023-04-03,03:05:00,04:00:00,premiéra,55,Jiří Štefl
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638270,Zprávy,2023-04-03,03:30:00,03:32:00,premiéra,2,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638273,Zprávy,2023-04-03,04:00:00,04:04:00,premiéra,4,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Jiří Štefl.,18638276,Noční Radiožurnál,2023-04-03,04:05:00,05:00:00,premiéra,55,Jiří Štefl
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638277,Zprávy,2023-04-03,04:30:00,04:32:00,premiéra,2,
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638280,Zprávy,2023-04-03,05:00:00,05:04:00,premiéra,4,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby","Aktuální reportáže a nejrychlejší zpravodajství, výběr z médií. Moderuje Petr Král.",18638283,Ranní Radiožurnál,2023-04-03,05:05:00,06:00:00,premiéra,55,Petr Král
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638284,Zprávy,2023-04-03,05:15:00,05:16:00,premiéra,1,
Radiožurnál,NIGHT,Zpravodajství,,18648940,Byznys dnes,2023-04-03,05:20:04,05:22:15,premiéra,3,
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638286,Zprávy,2023-04-03,05:30:00,05:32:00,premiéra,2,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638289,Zprávy,2023-04-03,05:45:00,05:46:00,premiéra,1,
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553",18638292,Hlavní zprávy,2023-04-03,06:00:00,06:05:30,premiéra,6,
Radiožurnál,MORNING,"Magazín zprav., publicistiky a hudby","Aktuální reportáže a nejrychlejší zpravodajství, výběr z médií. Moderuje Petr Král.",18638295,Ranní Radiožurnál,2023-04-03,06:06:30,07:00:00,premiéra,54,Petr Král
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638296,Zprávy,2023-04-03,06:15:00,06:16:00,premiéra,1,
Radiožurnál,MORNING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638299,Zprávy,2023-04-03,06:30:00,06:32:00,premiéra,2,
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638302,Zprávy,2023-04-03,06:45:00,06:46:00,premiéra,1,
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553",18638305,Hlavní zprávy,2023-04-03,07:00:00,07:05:30,premiéra,6,
Radiožurnál,MORNING,"Magazín zprav., publicistiky a hudby","Aktuální reportáže a nejrychlejší zpravodajství, výběr z médií. Moderuje Petr Král.",18638308,Ranní Radiožurnál,2023-04-03,07:06:30,08:00:00,premiéra,54,Petr Král
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638309,Zprávy,2023-04-03,07:15:00,07:16:00,premiéra,1,
